[2023-07-11 08:39:14] [world] The Player <Funget114514> has placed SAND at X= -27, Y= 62, Z= -288
[2023-07-11 11:23:57] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 67, Z= -318
[2023-07-11 11:23:58] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 67, Z= -319
[2023-07-11 11:23:58] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 68, Z= -319
[2023-07-11 11:24:00] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 68, Z= -318
[2023-07-11 11:24:00] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 69, Z= -318
[2023-07-11 11:24:02] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 70, Z= -318
[2023-07-11 11:24:02] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 71, Z= -318
[2023-07-11 11:24:02] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 72, Z= -318
[2023-07-11 11:24:03] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 73, Z= -318
[2023-07-11 11:24:03] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 74, Z= -318
[2023-07-11 11:24:03] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 75, Z= -318
[2023-07-11 11:24:03] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 76, Z= -318
[2023-07-11 11:24:03] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 77, Z= -318
[2023-07-11 11:24:04] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 78, Z= -318
[2023-07-11 11:24:06] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 5, Y= 67, Z= -319
[2023-07-11 11:24:08] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 67, Z= -319
[2023-07-11 11:24:08] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 68, Z= -319
[2023-07-11 11:24:08] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 69, Z= -319
[2023-07-11 11:24:09] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 70, Z= -319
[2023-07-11 11:24:51] [world] The Player <Enderlava> has placed END_STONE at X= 5, Y= 72, Z= -322
[2023-07-11 11:24:52] [world] The Player <Enderlava> has placed END_STONE at X= 6, Y= 72, Z= -322
[2023-07-11 11:24:58] [world] The Player <Enderlava> has placed END_STONE at X= 5, Y= 72, Z= -319
[2023-07-11 11:25:13] [world] The Player <Enderlava> has placed END_STONE at X= 7, Y= 72, Z= -316
[2023-07-11 11:25:14] [world] The Player <Enderlava> has placed END_STONE at X= 7, Y= 72, Z= -317
[2023-07-11 11:25:17] [world] The Player <Enderlava> has placed END_STONE at X= 10, Y= 72, Z= -316
[2023-07-11 11:25:21] [world] The Player <Enderlava> has placed END_STONE at X= 13, Y= 72, Z= -318
[2023-07-11 11:25:21] [world] The Player <Enderlava> has placed END_STONE at X= 12, Y= 72, Z= -318
[2023-07-11 11:25:27] [world] The Player <Enderlava> has placed END_STONE at X= 13, Y= 72, Z= -321
[2023-07-11 11:25:29] [world] The Player <Enderlava> has placed END_STONE at X= 11, Y= 72, Z= -324
[2023-07-11 11:25:30] [world] The Player <Enderlava> has placed END_STONE at X= 11, Y= 71, Z= -324
[2023-07-11 11:25:30] [world] The Player <Enderlava> has placed END_STONE at X= 11, Y= 72, Z= -323
[2023-07-11 11:25:34] [world] The Player <Enderlava> has placed END_STONE at X= 8, Y= 72, Z= -324
[2023-07-11 11:25:39] [world] The Player <Enderlava> has placed END_STONE at X= 7, Y= 79, Z= -322
[2023-07-11 11:25:40] [world] The Player <Enderlava> has placed END_STONE at X= 8, Y= 79, Z= -323
[2023-07-11 11:25:41] [world] The Player <Enderlava> has placed END_STONE at X= 10, Y= 79, Z= -323
[2023-07-11 11:25:43] [world] The Player <Enderlava> has placed END_STONE at X= 11, Y= 79, Z= -322
[2023-07-11 11:25:44] [world] The Player <Enderlava> has placed END_STONE at X= 12, Y= 79, Z= -321
[2023-07-11 11:25:46] [world] The Player <Enderlava> has placed END_STONE at X= 12, Y= 79, Z= -319
[2023-07-11 11:25:46] [world] The Player <Enderlava> has placed END_STONE at X= 11, Y= 79, Z= -318
[2023-07-11 11:25:48] [world] The Player <Enderlava> has placed END_STONE at X= 10, Y= 79, Z= -317
[2023-07-11 11:25:50] [world] The Player <Enderlava> has placed END_STONE at X= 8, Y= 79, Z= -317
[2023-07-11 11:25:50] [world] The Player <Enderlava> has placed END_STONE at X= 7, Y= 79, Z= -318
[2023-07-11 11:25:51] [world] The Player <Enderlava> has placed END_STONE at X= 6, Y= 79, Z= -319
[2023-07-11 11:27:53] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 73, Z= -324
[2023-07-11 11:28:18] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 9, Y= 69, Z= -324
[2023-07-11 11:28:20] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 9, Y= 69, Z= -324
[2023-07-11 11:28:23] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 10, Y= 68, Z= -324
[2023-07-11 11:28:27] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 69, Z= -322
[2023-07-11 11:28:29] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 69, Z= -320
[2023-07-11 11:28:30] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 68, Z= -319
[2023-07-11 11:28:31] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 69, Z= -318
[2023-07-11 11:28:33] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 69, Z= -319
[2023-07-11 11:28:34] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 69, Z= -319
[2023-07-11 11:28:52] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 68, Z= -316
[2023-07-11 11:28:54] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 68, Z= -316
[2023-07-11 11:28:56] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 69, Z= -316
[2023-07-11 11:29:03] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 68, Z= -316
[2023-07-11 11:29:04] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 9, Y= 69, Z= -316
[2023-07-11 11:29:09] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 68, Z= -317
[2023-07-11 11:29:09] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 68, Z= -317
[2023-07-11 11:29:09] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 68, Z= -317
[2023-07-11 11:29:20] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 69, Z= -316
[2023-07-11 11:29:23] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 69, Z= -316
[2023-07-11 11:29:24] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 69, Z= -317
[2023-07-11 11:29:30] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -318
[2023-07-11 11:29:31] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -320
[2023-07-11 11:29:32] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 68, Z= -321
[2023-07-11 11:29:33] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -323
[2023-07-11 11:29:34] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -322
[2023-07-11 11:29:37] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 68, Z= -318
[2023-07-11 11:29:37] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 68, Z= -318
[2023-07-11 11:29:42] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -317
[2023-07-11 11:29:43] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -317
[2023-07-11 11:29:51] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 69, Z= -324
[2023-07-11 11:29:56] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 68, Z= -323
[2023-07-11 11:29:57] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 68, Z= -323
[2023-07-11 11:29:57] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 68, Z= -323
[2023-07-11 11:30:02] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -324
[2023-07-11 11:30:03] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -323
[2023-07-11 11:30:06] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 70, Z= -324
[2023-07-11 11:30:06] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 70, Z= -323
[2023-07-11 11:30:07] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 70, Z= -322
[2023-07-11 11:30:08] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 70, Z= -321
[2023-07-11 11:30:08] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 69, Z= -322
[2023-07-11 11:30:15] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 73, Z= -322
[2023-07-11 11:30:39] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 68, Z= -321
[2023-07-11 11:30:45] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -324
[2023-07-11 11:30:46] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -323
[2023-07-11 11:30:49] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -321
[2023-07-11 11:30:50] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -321
[2023-07-11 11:31:01] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 5, Y= 69, Z= -319
[2023-07-11 11:31:01] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -319
[2023-07-11 11:31:07] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 6, Y= 69, Z= -318
[2023-07-11 11:31:08] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 7, Y= 69, Z= -318
[2023-07-11 11:31:15] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 69, Z= -316
[2023-07-11 11:31:16] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 69, Z= -317
[2023-07-11 11:31:20] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 10, Y= 69, Z= -316
[2023-07-11 11:31:22] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 10, Y= 69, Z= -317
[2023-07-11 11:31:26] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 68, Z= -318
[2023-07-11 11:31:27] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 70, Z= -316
[2023-07-11 11:31:28] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 70, Z= -317
[2023-07-11 11:31:29] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 70, Z= -318
[2023-07-11 11:31:29] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 70, Z= -319
[2023-07-11 11:31:30] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 69, Z= -318
[2023-07-11 11:31:48] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 68, Z= -322
[2023-07-11 11:31:49] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 68, Z= -322
[2023-07-11 11:31:52] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 69, Z= -323
[2023-07-11 11:31:53] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 69, Z= -323
[2023-07-11 11:31:59] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 69, Z= -324
[2023-07-11 11:32:00] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 10, Y= 69, Z= -324
[2023-07-11 11:32:01] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 10, Y= 69, Z= -323
[2023-07-11 11:32:07] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 13, Y= 69, Z= -321
[2023-07-11 11:32:08] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 12, Y= 69, Z= -321
[2023-07-11 11:32:13] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 67, Z= -322
[2023-07-11 11:32:17] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 68, Z= -322
[2023-07-11 11:32:20] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 11, Y= 69, Z= -322
[2023-07-11 11:32:31] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 69, Z= -324
[2023-07-11 11:32:32] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 8, Y= 69, Z= -323
[2023-07-11 11:33:33] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 80, Z= -322
[2023-07-11 11:33:34] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 81, Z= -322
[2023-07-11 11:33:34] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 82, Z= -322
[2023-07-11 11:33:35] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 83, Z= -322
[2023-07-11 11:33:35] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 84, Z= -322
[2023-07-11 11:33:35] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 85, Z= -322
[2023-07-11 11:33:36] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 86, Z= -322
[2023-07-11 11:33:39] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 86, Z= -321
[2023-07-11 11:33:49] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 87, Z= -321
[2023-07-11 11:33:51] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 87, Z= -321
[2023-07-11 11:33:51] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 87, Z= -321
[2023-07-11 11:34:00] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 88, Z= -321
[2023-07-11 11:34:01] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 88, Z= -321
[2023-07-11 11:34:02] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -321
[2023-07-11 11:34:07] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 88, Z= -321
[2023-07-11 11:34:19] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 88, Z= -322
[2023-07-11 11:34:23] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -322
[2023-07-11 11:34:26] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 9, Y= 89, Z= -322
[2023-07-11 11:34:51] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -320
[2023-07-11 11:34:53] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -319
[2023-07-11 11:34:57] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 88, Z= -320
[2023-07-11 11:34:59] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 87, Z= -320
[2023-07-11 11:34:59] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 86, Z= -320
[2023-07-11 11:35:04] [world] The Player <Enderlava> has placed GLASS at X= 10, Y= 87, Z= -319
[2023-07-11 11:35:06] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 87, Z= -319
[2023-07-11 11:35:07] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 87, Z= -319
[2023-07-11 11:35:15] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 87, Z= -319
[2023-07-11 11:35:32] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 87, Z= -319
[2023-07-11 11:35:32] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 87, Z= -319
[2023-07-11 11:35:34] [world] The Player <Enderlava> has placed GLASS at X= 6, Y= 87, Z= -320
[2023-07-11 11:35:48] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 86, Z= -320
[2023-07-11 11:35:49] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 86, Z= -320
[2023-07-11 11:35:50] [world] The Player <Enderlava> has placed GLASS at X= 7, Y= 86, Z= -320
[2023-07-11 11:35:55] [world] The Player <Enderlava> has placed BIRCH_FENCE_GATE at X= 9, Y= 86, Z= -320
[2023-07-11 11:36:51] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 6, Y= 97, Z= -23
[2023-07-11 11:36:52] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 6, Y= 98, Z= -23
[2023-07-11 11:36:55] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 6, Y= 99, Z= -23
[2023-07-11 11:36:56] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -320
[2023-07-11 11:36:57] [world_nether] The Player <Funget114514> has placed SPRUCE_PLANKS at X= 7, Y= 99, Z= -23
[2023-07-11 11:37:01] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -319
[2023-07-11 11:37:02] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 88, Z= -319
[2023-07-11 11:37:14] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 88, Z= -323
[2023-07-11 11:37:30] [world] The Player <Enderlava> has placed GLASS at X= 9, Y= 88, Z= -320
[2023-07-11 11:37:32] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 6, Y= 95, Z= -23
[2023-07-11 11:37:32] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 6, Y= 96, Z= -23
[2023-07-11 11:37:33] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 5, Y= 95, Z= -23
[2023-07-11 11:37:33] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 5, Y= 96, Z= -23
[2023-07-11 11:37:39] [world] The Player <Enderlava> has placed GLASS at X= 8, Y= 88, Z= -320
[2023-07-11 11:37:49] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 8, Y= 89, Z= -319
[2023-07-11 11:37:55] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 89, Z= -319
[2023-07-11 11:37:56] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 7, Y= 89, Z= -318
[2023-07-11 11:38:42] [world_nether] The Player <Funget114514> has placed SPRUCE_PLANKS at X= 7, Y= 98, Z= -23
[2023-07-11 11:38:47] [world_nether] The Player <Funget114514> has placed SPRUCE_PLANKS at X= 8, Y= 98, Z= -23
[2023-07-11 11:38:49] [world] The Player <Enderlava> has placed PISTON at X= 7, Y= 88, Z= -322
[2023-07-11 11:38:54] [world] The Player <Enderlava> has placed PISTON at X= 7, Y= 88, Z= -322
[2023-07-11 11:39:05] [world] The Player <Enderlava> has placed PISTON at X= 7, Y= 88, Z= -322
[2023-07-11 11:39:06] [world] The Player <Enderlava> has placed PISTON at X= 7, Y= 88, Z= -323
[2023-07-11 11:39:09] [world] The Player <Enderlava> has placed PISTON at X= 7, Y= 88, Z= -322
[2023-07-11 11:39:19] [world_nether] The Player <Funget114514> has placed SPRUCE_PLANKS at X= 7, Y= 99, Z= -23
[2023-07-11 11:39:20] [world] The Player <Enderlava> has placed REDSTONE_WIRE at X= 6, Y= 88, Z= -320
[2023-07-11 11:39:21] [world] The Player <Enderlava> has placed REDSTONE_WIRE at X= 6, Y= 88, Z= -319
[2023-07-11 11:39:27] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 87, Z= -318
[2023-07-11 11:39:28] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 6, Y= 88, Z= -318
[2023-07-11 11:39:31] [world] The Player <Enderlava> has placed REDSTONE_WIRE at X= 6, Y= 89, Z= -318
[2023-07-11 11:39:44] [world] The Player <Enderlava> has placed PISTON at X= 7, Y= 88, Z= -318
[2023-07-11 11:39:50] [world] The Player <Enderlava> has placed REDSTONE_WIRE at X= 8, Y= 89, Z= -322
[2023-07-11 11:39:53] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 5, Y= 99, Z= -23
[2023-07-11 11:39:55] [world] The Player <Enderlava> has placed REPEATER at X= 8, Y= 89, Z= -321
[2023-07-11 11:39:57] [world] The Player <Enderlava> has placed REPEATER at X= 8, Y= 89, Z= -320
[2023-07-11 11:40:01] [world] The Player <Enderlava> has placed REDSTONE_WALL_TORCH at X= 9, Y= 89, Z= -319
[2023-07-11 11:40:12] [world] The Player <Enderlava> has placed REPEATER at X= 9, Y= 89, Z= -320
[2023-07-11 11:40:15] [world] The Player <Enderlava> has placed REPEATER at X= 9, Y= 89, Z= -321
[2023-07-11 11:40:23] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 10, Y= 88, Z= -321
[2023-07-11 11:40:25] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 10, Y= 88, Z= -321
[2023-07-11 11:40:26] [world] The Player <Enderlava> has placed SMOOTH_STONE at X= 11, Y= 88, Z= -321
[2023-07-11 11:40:29] [world] The Player <Enderlava> has placed REPEATER at X= 10, Y= 89, Z= -321
[2023-07-11 11:40:32] [world] The Player <Enderlava> has placed LEVER at X= 11, Y= 89, Z= -321
[2023-07-11 11:40:35] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 10, Y= 98, Z= -21
[2023-07-11 11:40:36] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 9, Y= 98, Z= -21
[2023-07-11 11:40:37] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 9, Y= 99, Z= -19
[2023-07-11 11:40:37] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 9, Y= 99, Z= -20
[2023-07-11 11:40:38] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 9, Y= 99, Z= -21
[2023-07-11 11:40:38] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 9, Y= 100, Z= -20
[2023-07-11 11:40:38] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 10, Y= 99, Z= -21
[2023-07-11 11:40:44] [world] The Player <Enderlava> has placed REPEATER at X= 9, Y= 89, Z= -320
[2023-07-11 11:41:20] [world_nether] The Player <Funget114514> has placed NETHERRACK at X= 11, Y= 100, Z= -20
