[2023-07-23 14:47:40] [world_nether] The Player <Enderlava> has picked 1 of OAK_BOAT at X= 167, Y= 128, Z= 122 | 
[2023-07-23 18:27:00] [world] The Player <wqe123420> has picked 1 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:27:00] [world] The Player <wqe123420> has picked 3 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:27:04] [world] The Player <wqe123420> has picked 12 of BEEF at X= -46, Y= 70, Z= -281 | 
[2023-07-23 18:27:05] [world] The Player <wqe123420> has picked 4 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:28:41] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -351, Y= 66, Z= -106 | 
[2023-07-23 18:28:41] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -352, Y= 65, Z= -106 | 
[2023-07-23 18:28:42] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -351, Y= 67, Z= -106 | 
[2023-07-23 18:28:42] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -351, Y= 67, Z= -106 | 
[2023-07-23 18:28:43] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -351, Y= 67, Z= -106 | 
[2023-07-23 18:28:53] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -430, Y= 65, Z= -101 | 
[2023-07-23 18:28:54] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -430, Y= 64, Z= -101 | 
[2023-07-23 18:28:55] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -429, Y= 66, Z= -101 | 
[2023-07-23 18:28:56] [world] The Player <wqe123420> has picked 2 of BIRCH_LOG at X= -430, Y= 64, Z= -102 | 
[2023-07-23 18:28:56] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -430, Y= 66, Z= -101 | 
[2023-07-23 18:28:57] [world] The Player <wqe123420> has picked 1 of BIRCH_LOG at X= -430, Y= 65, Z= -101 | 
[2023-07-23 18:29:08] [world] The Player <wqe123420> has picked 1 of GOLDEN_LEGGINGS at X= -435, Y= 65, Z= -104 | 
[2023-07-23 18:29:15] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -450, Y= 68, Z= -110 | 
[2023-07-23 18:29:15] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -450, Y= 67, Z= -109 | 
[2023-07-23 18:29:16] [world] The Player <wqe123420> has picked 2 of OAK_LOG at X= -450, Y= 68, Z= -110 | 
[2023-07-23 18:29:16] [world] The Player <wqe123420> has picked 2 of OAK_LOG at X= -450, Y= 69, Z= -110 | 
[2023-07-23 18:29:53] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -461, Y= 68, Z= -123 | 
[2023-07-23 18:29:53] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -460, Y= 67, Z= -123 | 
[2023-07-23 18:29:54] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -461, Y= 68, Z= -123 | 
[2023-07-23 18:29:55] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -461, Y= 69, Z= -123 | 
[2023-07-23 18:29:56] [world] The Player <wqe123420> has picked 1 of OAK_LOG at X= -461, Y= 69, Z= -123 | 
[2023-07-23 18:30:51] [world] The Player <wqe123420> has picked 4 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:31:44] [world] The Player <wqe123420> has picked 49 of IRON_INGOT at X= -15, Y= 63, Z= -279 | 
[2023-07-23 18:31:50] [world] The Player <wqe123420> has picked 44 of OAK_PLANKS at X= -28, Y= 63, Z= -288 | 
[2023-07-23 18:32:04] [world] The Player <wqe123420> has picked 1 of STICK at X= -28, Y= 63, Z= -288 | 
[2023-07-23 18:32:06] [world] The Player <wqe123420> has picked 15 of DIRT at X= -28, Y= 63, Z= -288 | 
[2023-07-23 18:33:18] [world] The Player <wqe123420> has picked 3 of SANDSTONE at X= -44, Y= 70, Z= -280 | 
[2023-07-23 18:34:30] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -45, Y= 69, Z= -280 | 
[2023-07-23 18:35:06] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -45, Y= 71, Z= -279 | 
[2023-07-23 18:35:30] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -46, Y= 70, Z= -283 | 
[2023-07-23 18:35:38] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -45, Y= 70, Z= -280 | 
[2023-07-23 18:35:41] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -45, Y= 69, Z= -280 | 
[2023-07-23 18:36:59] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -45, Y= 71, Z= -280 | 
[2023-07-23 18:37:01] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 71, Z= -282 | 
[2023-07-23 18:37:08] [world] The Player <wqe123420> has picked 2 of BIRCH_PLANKS at X= -47, Y= 71, Z= -282 | 
[2023-07-23 18:37:09] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 71, Z= -283 | 
[2023-07-23 18:37:38] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -46, Y= 71, Z= -283 | 
[2023-07-23 18:38:43] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 71, Z= -283 | 
[2023-07-23 18:38:45] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -46, Y= 71, Z= -282 | 
[2023-07-23 18:40:47] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -45, Y= 68, Z= -280 | 
[2023-07-23 18:40:48] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -46, Y= 69, Z= -281 | 
[2023-07-23 18:40:48] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -46, Y= 68, Z= -280 | 
[2023-07-23 18:40:49] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 68, Z= -281 | 
[2023-07-23 18:40:49] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 68, Z= -281 | 
[2023-07-23 18:40:50] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 69, Z= -283 | 
[2023-07-23 18:40:50] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -47, Y= 69, Z= -283 | 
[2023-07-23 18:40:53] [world] The Player <wqe123420> has picked 1 of BIRCH_PLANKS at X= -44, Y= 68, Z= -283 | 
[2023-07-23 18:43:50] [world] The Player <wqe123420> has picked 1 of LAVA_BUCKET at X= -35, Y= 71, Z= -280 | 
[2023-07-23 18:43:50] [world] The Player <wqe123420> has picked 1 of LAVA_BUCKET at X= -34, Y= 71, Z= -280 | 
[2023-07-23 18:44:24] [world] The Player <wqe123420> has picked 4 of COOKED_BEEF at X= 15, Y= 72, Z= -241 | 
[2023-07-23 18:44:24] [world] The Player <wqe123420> has picked 4 of LEATHER at X= 14, Y= 72, Z= -240 | 
[2023-07-23 18:45:13] [world] The Player <wqe123420> has picked 3 of OAK_SIGN at X= -42, Y= 71, Z= -280 | 
[2023-07-23 18:45:13] [world] The Player <wqe123420> has picked 1 of LAVA_BUCKET at X= -41, Y= 71, Z= -280 | 
[2023-07-23 18:45:13] [world] The Player <wqe123420> has picked 1 of LAVA_BUCKET at X= -42, Y= 71, Z= -280 | 
[2023-07-23 18:45:13] [world] The Player <wqe123420> has picked 39 of IRON_INGOT at X= -41, Y= 71, Z= -280 | 
[2023-07-23 18:45:13] [world] The Player <wqe123420> has picked 44 of WHEAT at X= -42, Y= 71, Z= -280 | 
[2023-07-23 18:46:35] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 14, Y= 64, Z= -265 | 
[2023-07-23 18:46:36] [world] The Player <wqe123420> has picked 4 of COBBLESTONE at X= 15, Y= 64, Z= -265 | 
[2023-07-23 18:48:34] [world] The Player <wqe123420> has picked 2 of COBBLESTONE at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:48:34] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:48:34] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:48:46] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:48:58] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 64, Z= -265 | 
[2023-07-23 18:49:16] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 14, Y= 62, Z= -267 | 
[2023-07-23 18:49:16] [world] The Player <wqe123420> has picked 3 of COBBLESTONE at X= 15, Y= 62, Z= -267 | 
[2023-07-23 18:49:16] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 15, Y= 62, Z= -267 | 
[2023-07-23 18:49:16] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 16, Y= 62, Z= -267 | 
[2023-07-23 18:49:16] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 16, Y= 62, Z= -267 | 
[2023-07-23 18:49:17] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 15, Y= 61, Z= -267 | 
[2023-07-23 18:49:17] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 15, Y= 61, Z= -267 | 
[2023-07-23 18:49:34] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 62, Z= -266 | 
[2023-07-23 18:50:15] [world] The Player <wqe123420> has picked 3 of EGG at X= 15, Y= 61, Z= -267 | 
[2023-07-23 18:50:17] [world] The Player <wqe123420> has picked 1 of COBBLESTONE_SLAB at X= 15, Y= 62, Z= -266 | 
[2023-07-23 18:50:25] [world] The Player <wqe123420> has picked 1 of EGG at X= 13, Y= 62, Z= -266 | 
[2023-07-23 18:50:28] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 14, Y= 63, Z= -265 | 
[2023-07-23 18:50:37] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:50:40] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 15, Y= 63, Z= -265 | 
[2023-07-23 18:50:41] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 16, Y= 62, Z= -265 | 
[2023-07-23 18:50:47] [world] The Player <wqe123420> has picked 1 of EGG at X= 12, Y= 64, Z= -265 | 
[2023-07-23 18:50:57] [world] The Player <wqe123420> has picked 1 of EGG at X= 11, Y= 62, Z= -268 | 
[2023-07-23 18:51:00] [world] The Player <wqe123420> has picked 1 of EGG at X= 10, Y= 62, Z= -266 | 
[2023-07-23 18:51:22] [world] The Player <wqe123420> has picked 5 of FEATHER at X= 9, Y= 62, Z= -265 | 
[2023-07-23 18:51:22] [world] The Player <wqe123420> has picked 5 of CHICKEN at X= 11, Y= 62, Z= -266 | 
[2023-07-23 18:51:25] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:33] [world] The Player <wqe123420> has picked 9 of FEATHER at X= 14, Y= 64, Z= -265 | 
[2023-07-23 18:51:34] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 64, Z= -265 | 
[2023-07-23 18:51:35] [world] The Player <wqe123420> has picked 2 of FEATHER at X= 16, Y= 63, Z= -265 | 
[2023-07-23 18:51:36] [world] The Player <wqe123420> has picked 10 of CHICKEN at X= 14, Y= 64, Z= -265 | 
[2023-07-23 18:51:38] [world] The Player <wqe123420> has picked 2 of FEATHER at X= 16, Y= 63, Z= -265 | 
[2023-07-23 18:51:39] [world] The Player <wqe123420> has picked 1 of CHICKEN at X= 15, Y= 64, Z= -265 | 
[2023-07-23 18:51:48] [world] The Player <wqe123420> has picked 1 of EGG at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:48] [world] The Player <wqe123420> has picked 16 of FEATHER at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:48] [world] The Player <wqe123420> has picked 1 of COBBLESTONE at X= 15, Y= 61, Z= -266 | 
[2023-07-23 18:51:49] [world] The Player <wqe123420> has picked 16 of CHICKEN at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:51] [world] The Player <wqe123420> has picked 18 of FEATHER at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:51] [world] The Player <wqe123420> has picked 12 of CHICKEN at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:52] [world] The Player <wqe123420> has picked 3 of COOKED_CHICKEN at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:53] [world] The Player <wqe123420> has picked 14 of FEATHER at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:53] [world] The Player <wqe123420> has picked 12 of CHICKEN at X= 15, Y= 62, Z= -265 | 
[2023-07-23 18:51:57] [world] The Player <wqe123420> has picked 2 of FEATHER at X= 11, Y= 64, Z= -272 | 
[2023-07-23 18:51:57] [world] The Player <wqe123420> has picked 1 of CHICKEN at X= 10, Y= 64, Z= -272 | 
[2023-07-23 18:52:18] [world] The Player <wqe123420> has picked 2 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 18:52:20] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 18:52:24] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 18:52:25] [world] The Player <wqe123420> has picked 7 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 18:52:26] [world] The Player <wqe123420> has picked 9 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 18:52:27] [world] The Player <wqe123420> has picked 7 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:15:28] [world] The Player <Funget114514> has picked 1 of SNOUT_ARMOR_TRIM_SMITHING_TEMPLATE at X= -26, Y= 63, Z= -286 | 
[2023-07-23 20:17:06] [world] The Player <Funget114514> has picked 54 of NETHERRACK at X= -28, Y= 64, Z= -285 | 
[2023-07-23 20:18:14] [world] The Player <Funget114514> has picked 17 of OAK_LEAVES at X= -20, Y= 63, Z= -287 | 
[2023-07-23 20:18:26] [world] The Player <Funget114514> has picked 54 of NETHERRACK at X= -28, Y= 64, Z= -285 | 
[2023-07-23 20:19:34] [world] The Player <Funget114514> has picked 54 of NETHERRACK at X= -28, Y= 63, Z= -288 | 
[2023-07-23 20:19:38] [world] The Player <Funget114514> has picked 17 of OAK_LEAVES at X= -25, Y= 63, Z= -288 | 
[2023-07-23 20:20:07] [world] The Player <Funget114514> has picked 43 of QUARTZ at X= -28, Y= 64, Z= -285 | 
[2023-07-23 20:25:55] [world] The Player <Funget114514> has picked 64 of WHITE_CARPET at X= -28, Y= 64, Z= -285 | 
[2023-07-23 20:42:35] [world] The Player <Funget114514> has picked 1 of GRAVEL at X= -24, Y= 63, Z= -287 | 
[2023-07-23 20:53:43] [world] The Player <wqe123420> has picked 8 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:44] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:45] [world] The Player <wqe123420> has picked 9 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:46] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:46] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:46] [world] The Player <wqe123420> has picked 2 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:46] [world] The Player <wqe123420> has picked 3 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:47] [world] The Player <wqe123420> has picked 10 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:49] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:49] [world] The Player <wqe123420> has picked 10 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:51] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -46, Y= 70, Z= -281 | 
[2023-07-23 20:53:51] [world] The Player <wqe123420> has picked 16 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:52] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:53] [world] The Player <wqe123420> has picked 5 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:56] [world] The Player <wqe123420> has picked 16 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:53:58] [world] The Player <wqe123420> has picked 2 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:54:01] [world] The Player <wqe123420> has picked 2 of BEEF at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:54:03] [world] The Player <wqe123420> has picked 6 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:54:04] [world] The Player <wqe123420> has picked 8 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:54:05] [world] The Player <wqe123420> has picked 6 of BEEF at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:54:10] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:54:20] [world] The Player <wqe123420> has picked 5 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:54:58] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:54:59] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:54:59] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:54:59] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:55:00] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:55:00] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:55:03] [world] The Player <wqe123420> has picked 10 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:55:05] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -282 | 
[2023-07-23 20:55:05] [world] The Player <wqe123420> has picked 1 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 20:55:06] [world] The Player <wqe123420> has picked 4 of LEATHER at X= -45, Y= 70, Z= -281 | 
[2023-07-23 21:08:54] [world] The Player <wqe123420> has picked 44 of SAND at X= -128, Y= 66, Z= -105 | 
[2023-07-23 21:11:52] [world_the_end] The Player <wqe123420> has picked 2 of ENDER_PEARL at X= -18, Y= 1, Z= -277 | 
[2023-07-23 21:11:57] [world_the_end] The Player <wqe123420> has picked 14 of ENDER_PEARL at X= -18, Y= 1, Z= -278 | 
[2023-07-23 21:11:57] [world_the_end] The Player <wqe123420> has picked 16 of ENDER_PEARL at X= -16, Y= 1, Z= -279 | 
[2023-07-23 21:13:37] [world_the_end] The Player <wqe123420> has picked 16 of ENDER_PEARL at X= -18, Y= 1, Z= -280 | 
