[2023-07-07 08:32:17] [world] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Zombie at X= 4, Y= 25, Z= -225
[2023-07-07 10:05:09] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:05:09] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:05:09] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:09] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:11] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:05:12] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:13] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:13] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:05:42] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= 358, Y= 1, Z= 13
[2023-07-07 10:05:44] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= 355, Y= 1, Z= 16
[2023-07-07 10:05:44] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= 356, Y= -65, Z= 27
[2023-07-07 10:05:54] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:54] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:54] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain §28级§f精英§5末影人 at X= 331, Y= 1, Z= 6
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 0, Z= 7
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain §28级§f精英§5末影人 at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:55] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 2, Z= 8
[2023-07-07 10:05:56] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:05:56] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:05:56] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:05:56] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:57] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:57] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:05:57] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 10:05:57] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:05:57] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:05:58] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:05:58] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:05:58] [world_the_end] [48835002-b378-4798-b2e4-aa5890f9b262] The Player <wqe123420> has slain Enderman at X= 327, Y= 1, Z= 7
[2023-07-07 10:05:58] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:05:58] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 10:05:59] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 10:06:00] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:01] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:01] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:03] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain §27级§f精英§5末影人 at X= 331, Y= 0, Z= 7
[2023-07-07 10:06:03] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:03] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:04] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:04] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:04] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:06] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:06] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:06] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:06] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:07] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:07] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:08] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:08] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:08] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:08] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:12] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:13] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:13] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 0, Z= 7
[2023-07-07 10:06:14] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain §213级§f精英§5末影人 at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:14] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:14] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:14] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:15] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:15] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:16] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:16] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:16] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:17] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:17] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:17] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:17] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:17] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:17] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:06:18] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 0, Z= 8
[2023-07-07 10:06:19] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 10:06:20] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:20] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:20] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:21] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:21] [world_the_end] [1548179a-4c19-4b2f-84c3-dd7070ef3a83] The Player <Xw114> has slain Enderman at X= 327, Y= 1, Z= 7
[2023-07-07 10:06:22] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:23] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:23] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:23] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:24] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:24] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:25] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:25] [world_the_end] [328df1ca-ba2e-4db6-9638-0be621ad2032] The Player <wegwe> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §214级§f精英§5末影人 at X= 332, Y= 2, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:55] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §211级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §212级§f精英§5末影人 at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 0, Z= 6
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:56] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §215级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 2, Z= 8
[2023-07-07 10:06:57] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:58] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §212级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:59] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §211级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-07 10:06:59] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-07 10:06:59] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-07 10:06:59] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §212级§f精英§5末影人 at X= 331, Y= 1, Z= 8
[2023-07-07 10:07:00] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §214级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-07 10:07:01] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain §215级§f精英§5末影人 at X= 331, Y= 1, Z= 6
[2023-07-07 10:07:01] [world_the_end] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Enderman at X= 332, Y= 1, Z= 8
